507,505,1.3333333333333333
344,334,1.3333333333333333
344,303,1.3333333333333333
344,317,1.3333333333333333
344,193,2.0
344,356,1.6666666666666665
344,241,1.3333333333333333
344,351,2.666666666666667
344,236,1.6666666666666665
344,285,1.3333333333333333
345,807,1.3333333333333333
345,801,1.3333333333333333
345,652,1.3333333333333333
345,804,1.3333333333333333
346,482,1.3333333333333333
347,204,1.6666666666666665
347,337,1.3333333333333333
347,289,1.3333333333333333
347,356,1.6666666666666665
347,273,1.3333333333333333
347,299,1.3333333333333333
340,405,1.3333333333333333
341,226,1.3333333333333333
341,225,1.3333333333333333
341,241,1.3333333333333333
341,342,1.3333333333333333
341,170,1.3333333333333333
342,281,1.3333333333333333
342,241,1.3333333333333333
342,51,1.3333333333333333
343,610,1.3333333333333333
343,204,1.3333333333333333
343,492,1.3333333333333333
343,709,1.3333333333333333
810,469,1.3333333333333333
811,431,1.3333333333333333
812,691,1.3333333333333333
813,665,1.3333333333333333
813,771,1.3333333333333333
348,458,1.3333333333333333
348,560,1.3333333333333333
348,613,1.3333333333333333
348,273,2.0
348,431,1.6666666666666665
349,239,1.3333333333333333
349,170,1.3333333333333333
816,750,2.333333333333333
816,780,1.3333333333333333
816,697,2.0
816,747,1.3333333333333333
816,762,1.6666666666666665
816,818,1.3333333333333333
816,776,1.3333333333333333
816,736,3.0
816,804,1.6666666666666665
817,692,1.3333333333333333
817,690,1.3333333333333333
817,697,1.3333333333333333
817,781,1.3333333333333333
595,611,1.3333333333333333
737,856,1.3333333333333333
737,878,1.3333333333333333
719,724,1.3333333333333333
719,708,1.3333333333333333
718,769,1.6666666666666665
718,678,1.3333333333333333
718,635,1.6666666666666665
718,736,2.0
717,147,1.3333333333333333
717,776,1.3333333333333333
717,773,1.3333333333333333
717,668,1.3333333333333333
717,724,1.3333333333333333
717,652,1.3333333333333333
717,371,1.3333333333333333
716,820,1.3333333333333333
716,736,1.3333333333333333
715,783,1.3333333333333333
715,771,1.3333333333333333
715,243,1.3333333333333333
715,113,1.3333333333333333
715,488,1.3333333333333333
714,697,1.3333333333333333
714,608,1.3333333333333333
714,702,1.3333333333333333
714,635,1.3333333333333333
713,712,1.3333333333333333
712,659,1.3333333333333333
711,819,1.3333333333333333
710,635,2.333333333333333
710,705,1.6666666666666665
710,666,1.6666666666666665
710,557,1.3333333333333333
710,721,1.3333333333333333
710,617,1.6666666666666665
710,218,1.3333333333333333
710,660,1.6666666666666665
710,657,1.3333333333333333
710,724,1.3333333333333333
710,725,1.3333333333333333
710,439,1.3333333333333333
710,484,2.0
710,697,1.3333333333333333
594,339,1.3333333333333333
619,568,2.333333333333333
619,543,1.3333333333333333
619,562,2.333333333333333
619,575,2.666666666666667
619,431,2.0
619,536,4.0
619,391,1.3333333333333333
619,471,1.6666666666666665
619,545,1.3333333333333333
619,398,1.6666666666666665
619,538,2.666666666666667
298,275,1.3333333333333333
298,118,1.3333333333333333
298,333,1.3333333333333333
298,170,1.6666666666666665
299,199,2.666666666666667
299,395,1.3333333333333333
299,300,1.3333333333333333
299,336,1.3333333333333333
299,317,3.6666666666666665
299,260,3.0
299,410,1.3333333333333333
299,275,1.6666666666666665
299,276,1.3333333333333333
299,350,1.3333333333333333
299,281,2.0
299,364,1.6666666666666665
299,170,2.666666666666667
299,290,2.333333333333333
299,266,2.0
296,263,1.3333333333333333
297,226,1.3333333333333333
297,416,2.0
297,448,1.6666666666666665
297,482,1.6666666666666665
297,518,1.3333333333333333
294,212,1.3333333333333333
295,636,1.3333333333333333
292,281,1.3333333333333333
292,468,1.3333333333333333
293,212,1.3333333333333333
290,273,2.0
290,260,3.0
290,350,1.6666666666666665
290,317,2.666666666666667
290,247,2.0
290,259,2.333333333333333
290,281,2.333333333333333
290,237,1.6666666666666665
290,256,1.6666666666666665
290,257,1.3333333333333333
291,271,1.3333333333333333
291,254,1.3333333333333333
591,482,1.3333333333333333
591,431,1.3333333333333333
590,316,1.3333333333333333
593,448,1.6666666666666665
593,637,1.3333333333333333
593,562,2.333333333333333
593,575,2.333333333333333
593,536,2.333333333333333
593,652,1.3333333333333333
593,477,1.3333333333333333
593,431,2.333333333333333
593,538,2.333333333333333
592,615,1.3333333333333333
592,536,1.6666666666666665
592,526,1.6666666666666665
592,645,1.3333333333333333
592,521,1.3333333333333333
592,482,1.6666666666666665
199,155,2.0
199,337,2.666666666666667
199,317,4.0
199,316,1.3333333333333333
199,259,3.3333333333333335
199,239,3.0
199,212,2.666666666666667
199,256,2.0
199,269,1.3333333333333333
199,233,3.3333333333333335
199,325,1.3333333333333333
199,281,3.3333333333333335
199,328,1.6666666666666665
199,170,4.333333333333334
199,285,3.0
199,204,2.333333333333333
199,206,1.3333333333333333
199,148,1.6666666666666665
199,247,2.333333333333333
199,260,4.0
199,266,4.0
199,225,1.6666666666666665
199,38,1.3333333333333333
199,273,4.0
199,351,2.333333333333333
198,174,1.3333333333333333
597,459,2.333333333333333
597,584,3.3333333333333335
597,448,2.666666666666667
597,676,1.3333333333333333
597,588,2.333333333333333
597,546,2.0
597,653,1.3333333333333333
597,511,2.333333333333333
597,504,2.666666666666667
597,482,2.666666666666667
596,549,1.3333333333333333
596,547,1.3333333333333333
596,551,1.3333333333333333
596,529,1.3333333333333333
596,431,1.6666666666666665
195,35,1.3333333333333333
195,98,1.6666666666666665
195,128,1.6666666666666665
195,103,1.3333333333333333
195,162,1.3333333333333333
195,170,1.6666666666666665
194,166,1.3333333333333333
197,273,2.0
197,213,1.3333333333333333
197,335,1.3333333333333333
197,317,1.3333333333333333
197,247,1.3333333333333333
197,130,1.3333333333333333
197,285,1.3333333333333333
196,13,1.3333333333333333
196,156,1.3333333333333333
196,245,1.3333333333333333
196,237,1.3333333333333333
196,84,1.3333333333333333
196,233,1.3333333333333333
191,402,1.3333333333333333
191,218,1.3333333333333333
191,322,2.333333333333333
191,273,2.0
191,266,1.6666666666666665
191,128,1.3333333333333333
191,399,2.0
191,170,2.0
190,13,1.3333333333333333
190,236,1.3333333333333333
190,193,1.6666666666666665
190,49,1.3333333333333333
193,152,1.3333333333333333
193,49,1.3333333333333333
193,333,1.3333333333333333
193,271,1.6666666666666665
193,356,2.0
193,351,2.333333333333333
193,280,1.3333333333333333
193,236,2.0
193,359,1.3333333333333333
193,170,2.0
192,170,1.3333333333333333
270,216,2.0
270,258,1.3333333333333333
270,259,1.6666666666666665
270,268,1.3333333333333333
270,233,1.6666666666666665
271,319,1.3333333333333333
271,337,1.6666666666666665
271,351,2.333333333333333
271,170,1.6666666666666665
271,285,2.0
272,273,1.3333333333333333
272,256,1.3333333333333333
272,170,1.3333333333333333
273,132,4.666666666666666
273,499,2.666666666666667
273,494,1.6666666666666665
273,496,2.666666666666667
273,492,1.6666666666666665
273,691,2.0
273,21,1.3333333333333333
273,547,2.333333333333333
273,280,2.0
273,548,3.3333333333333335
273,285,5.0
273,408,3.0
273,536,6.0
273,416,6.333333333333333
273,370,4.0
273,426,1.6666666666666665
273,538,3.6666666666666665
273,308,1.6666666666666665
273,310,1.3333333333333333
273,392,2.666666666666667
273,396,2.0
273,399,9.0
273,398,2.666666666666667
273,770,1.6666666666666665
273,834,1.3333333333333333
273,415,2.333333333333333
273,429,1.3333333333333333
273,428,2.333333333333333
273,527,1.3333333333333333
273,364,3.0
273,528,1.3333333333333333
273,361,3.0
273,586,2.333333333333333
273,449,4.666666666666666
273,448,4.333333333333334
273,300,1.3333333333333333
273,442,3.3333333333333335
273,441,1.3333333333333333
273,447,5.333333333333333
273,380,3.6666666666666665
273,381,3.0
273,247,3.3333333333333335
273,385,2.333333333333333
273,386,3.6666666666666665
273,388,2.333333333333333
273,389,1.3333333333333333
273,35,1.6666666666666665
273,519,1.6666666666666665
273,434,4.333333333333334
273,430,2.333333333333333
273,431,11.0
273,458,4.666666666666666
273,570,2.666666666666667
273,179,1.3333333333333333
273,257,2.333333333333333
273,170,6.0
273,730,1.3333333333333333
273,736,2.333333333333333
273,505,1.3333333333333333
273,568,3.3333333333333335
273,751,1.3333333333333333
273,750,2.0
273,560,3.3333333333333335
273,317,3.3333333333333335
273,460,2.333333333333333
273,463,2.333333333333333
273,462,2.333333333333333
273,228,2.333333333333333
273,224,2.0
273,155,1.3333333333333333
273,158,2.0
273,550,3.3333333333333335
273,552,2.0
273,239,2.666666666666667
273,233,3.0
273,322,3.6666666666666665
273,465,2.666666666666667
273,202,1.3333333333333333
273,204,8.0
273,617,4.0
273,148,2.333333333333333
273,487,2.666666666666667
273,483,2.0
273,471,3.6666666666666665
273,475,1.3333333333333333
274,261,1.3333333333333333
274,284,1.3333333333333333
275,216,2.0
275,260,2.333333333333333
275,258,2.0
275,247,2.0
275,259,2.0
275,170,3.3333333333333335
276,317,1.3333333333333333
277,130,1.3333333333333333
277,314,1.3333333333333333
277,170,1.3333333333333333
278,335,1.6666666666666665
278,301,1.3333333333333333
278,130,1.3333333333333333
278,232,1.3333333333333333
278,170,1.6666666666666665
279,237,1.3333333333333333
524,568,1.3333333333333333
524,431,1.3333333333333333
525,769,1.3333333333333333
525,469,1.3333333333333333
525,666,1.3333333333333333
525,550,1.3333333333333333
525,422,1.3333333333333333
525,377,1.3333333333333333
526,568,2.666666666666667
526,449,1.3333333333333333
526,204,2.0
526,562,2.333333333333333
526,529,1.3333333333333333
526,536,3.6666666666666665
526,401,1.3333333333333333
526,523,1.6666666666666665
526,399,2.666666666666667
526,482,2.666666666666667
526,431,2.666666666666667
527,447,1.3333333333333333
520,404,1.3333333333333333
521,449,1.3333333333333333
522,724,1.3333333333333333
522,617,1.3333333333333333
523,568,2.333333333333333
523,459,2.666666666666667
523,584,3.0
523,448,4.333333333333334
523,624,1.3333333333333333
523,453,2.0
523,393,1.6666666666666665
523,132,2.666666666666667
523,416,4.0
523,511,2.666666666666667
523,434,1.3333333333333333
523,504,3.6666666666666665
523,482,3.6666666666666665
599,739,1.3333333333333333
599,666,1.3333333333333333
528,545,1.3333333333333333
528,617,2.0
528,646,1.6666666666666665
528,681,1.3333333333333333
528,433,1.3333333333333333
528,500,1.3333333333333333
529,448,2.333333333333333
529,464,1.6666666666666665
529,543,1.3333333333333333
529,411,1.3333333333333333
529,421,2.0
529,504,1.6666666666666665
529,538,1.6666666666666665
529,431,3.0
449,458,4.0
449,578,1.3333333333333333
449,451,3.0
449,455,3.0
449,456,1.6666666666666665
449,393,2.666666666666667
449,499,2.333333333333333
449,496,2.0
449,404,2.0
449,421,1.6666666666666665
449,504,3.3333333333333335
449,448,3.3333333333333335
449,561,1.3333333333333333
449,460,1.6666666666666665
449,463,2.666666666666667
449,385,2.333333333333333
449,483,1.3333333333333333
449,519,1.6666666666666665
449,536,3.3333333333333335
449,416,5.333333333333333
449,410,2.333333333333333
449,433,2.666666666666667
449,539,2.333333333333333
448,458,3.0
448,459,3.0
448,453,3.3333333333333335
448,584,3.3333333333333335
448,456,3.3333333333333335
448,574,1.3333333333333333
448,132,5.0
448,498,1.6666666666666665
448,399,5.333333333333333
448,497,1.3333333333333333
448,230,2.0
448,543,2.666666666666667
448,404,3.0
448,369,1.3333333333333333
448,506,3.6666666666666665
448,504,6.333333333333333
448,503,2.333333333333333
448,568,3.3333333333333335
448,204,5.0
448,464,2.0
448,562,3.6666666666666665
448,548,2.666666666666667
448,482,4.666666666666666
448,416,7.666666666666667
448,354,1.6666666666666665
448,410,3.3333333333333335
448,511,3.6666666666666665
448,434,3.0
448,431,4.666666666666666
